🇨🇳󠁧󠁢󠁥󠁮央视频道,#genre#
青海卫视,http://39.135.138.59:18890/PLTV/88888910/224/3221225730/index.m3u8?fmt=ts2hlsts
青海卫视,http://140.207.241.2:8080/live/program/live/lnwshd/4000000/mnf.m3u8
青海卫视,http://125.210.152.19:9090/live/hszx-nxtv-h264.m3u8
青海卫视,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225728/index.m3u8
青海卫视,http://39.135.138.58:18890/TVOD/88888888/224/3221226196/index.m3u8
青海卫视,http://39.135.138.58:18890/TVOD/88888888/224/3221225744/index.m3u8
青海卫视,http://39.135.34.144:8080/000000001000/1000000002000021220/index.m3u8?test/PLTV/=02
青海卫视,http://140.207.241.2:8080/live/program/live/qhws/1300000/mnf.m3u8
青海卫视,http://shbu.live.bestvcdn.com.cn:8080/live/program/live/nxws/1300000/mnf.m3u8
青海卫视,http://218.204.51.252:9901/tsfile/live/1050_1.m3u8
青海卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225727/index.m3u8
青海卫视,http://39.135.138.60:18890/PLTV/88888910/224/3221225727/index.m3u8
青海卫视,http://117.148.179.155/PLTV/88888888/224/3221231802/index.m3u8
青海卫视,http://media.hndyjyfw.gov.cn/live/jz-hnweishi/live.m3u8
青海卫视,http://39.134.115.191:8080/ysten.jx.chinamobile.com/PLTV/88888888/224/3221226211/2/index.m3u8?fmt=ts2hls
青海卫视,http://39.135.138.58:18890/TVOD/88888888/224/3221225657/index.m3u8
青海卫视,http://183.207.248.11/PLTV/4/224/3221225842/index.m3u8
青海卫视,http://111.20.33.93/TVOD/88888893/224/3221226205/index.m3u8
青海卫视,http://117.148.179.162/PLTV/88888888/224/3221230206/index.m3u8
青海卫视,http://140.207.241.2:8080/live/program/live/gzws/1300000/mnf.m3u8
青海卫视,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225541/index.m3u8?fmt=ts2hls
安多卫视,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221226195/index.m3u8
安多卫视,http://39.135.138.60:18890/PLTV/88888910/224/3221226195/index.m3u8
安多卫视,http://111.40.196.28/PLTV/88888888/224/3221225666/index.m3u8?zweimd
安多卫视,http://39.134.65.141/PLTV/88888888/224/3221225852/index.m3u8
安多卫视,http://stream.qhbtv.com/adws/sd/live.m3u8
新疆卫视,http://39.135.138.60:18890/PLTV/88888910/224/3221225725/index.m3u8
新疆卫视,http://183.207.249.7/PLTV/3/224/3221225523/index.m3u8
新疆卫视,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225725/index.m3u8
新疆卫视,http://39.135.32.10:6610/000000001000/SD-4000k-576P-xinjiangstv/1.m3u8?IASHttpSessionId=OTT?zweimd
新疆卫视,http://39.134.65.175/PLTV/88888888/224/3221225838/1.m3u8
新疆卫视,http://140.207.241.3:8080/live/program/live/shanxiws/1300000/d1.m3u8
新疆卫视,http://39.135.138.58:18890/PLTV/88888888/224/3221225725/index.m3u8
新疆卫视,http://140.207.241.3:8080/live/program/live/btws/1300000/d1.m3u8
新疆卫视,http://140.207.241.2:8080/live/program/live/tjwshd/4000000/mnf.m3u8
新疆卫视,http://125.210.152.19:9090/live/hszx-shanxitv-h264.m3u8
新疆卫视,http://111.63.117.13:6060/030000001000/SCWS/SCWS.m3u8
新疆卫视,http://39.135.138.58:18890/TVOD/88888888/224/3221225727/index.m3u8
新疆卫视,http://39.135.34.144:8080/000000001000/1000000002000003169/index.m3u8?test/PLTV/=02
新疆卫视,http://111.40.196.28/0000000000001000/1.m3u8?Contentid=5000000010000022140&livemode=1&stbId=2&channel-id=bestzb
新疆卫视,http://yd-vl.cztv.com/channels/lantian/channel01/720p.m3u8?a=1000&d=dfba3261d9a30a90a85f81a0df62fb22&k=914167de86c596bb20f24e7ead3bf89d&t=1651805748
新疆卫视,http://39.134.66.66/PLTV/88888888/224/3221225527/index.m3u8
新疆卫视,http://39.134.65.173/PLTV/88888888/224/3221225831/1.m3u8
新疆卫视,http://111.63.117.13:6060/030000001000/G_GUIZHOU/G_GUIZHOU.m3u8
新疆卫视,http://live.tvfix.org/hls/hnhd.m3u8
新疆卫视,http://183.207.249.36/PLTV/4/224/3221227323/index.m3u8
新疆卫视,http://111.12.101.22:6610/PLTV/77777777/224/3221225748/index.m3u8?servicetype=1&IASHttpSessionId=OTT
新疆卫视,http://39.135.47.100:6610/000000001000/SD-4000k-576P-guizhoustv/1.m3u8?IASHttpSessionId=OTT
新疆卫视,http://39.135.138.59:18890/PLTV/88888910/224/3221225737/index.m3u8
新疆卫视,http://live.aikan.miguvideo.com/PLTV/88888888/224/3221231729/index.m3u8
兵团卫视,http://39.135.138.60:18890/PLTV/88888910/224/3221226200/index.m3u8
兵团卫视,http://test5.btzx.com.cn/live/btxjbtws.stream/playlist.m3u8?$全网高清720P
兵团卫视,http://migu.jilu8.cn/3221232915/index.m3u8
兵团卫视,http://39.135.32.10:6610/000000001000/SD-4000k-576P-bingtuanstv/1.m3u8?IASHttpSessionId=OTT?zweimd
兵团卫视,http://111.40.196.31/PLTV/88888888/224/3221225637/index.m3u8?zweimd
兵团卫视,http://39.135.138.58:18890/PLTV/88888888/224/3221225726/index.m3u8
兵团卫视,http://39.134.65.166/PLTV/88888888/224/3221225582/1.m3u8
兵团卫视,http://39.134.65.179/PLTV/88888888/224/3221225839/1.m3u8
兵团卫视,http://39.135.138.60:18890/PLTV/88888888/224/3221225674/index.m3u8
兵团卫视,http://111.59.189.40:8445/tsfile/live/0131_1.m3u8
兵团卫视,http://117.148.179.141:80/PLTV/88888888/224/3221231967/1.m3u8?$咪咕移动1080P
兵团卫视,http://39.135.55.72:6610/PLTV/88888888/224/3221227193/index.m3u8?servicetype=1&IASHttpSessionId=OTT
兵团卫视,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225724/index.m3u8
兵团卫视,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225547/index.m3u8?fmt=ts2hls
兵团卫视,http://111.20.33.93/TVOD/88888893/224/3221226214/index.m3u8
兵团卫视,http://test5.btzx.com.cn/live/btxjbtws.stream/playlist.m3u8
兵团卫视,http://39.136.48.26:8089/PLTV/88888888/224/3221226387/index.m3u8
兵团卫视,http://39.135.138.58:18890/PLTV/88888888/224/3221225730/index.m3u8
兵团卫视,http://140.207.241.3:8080/live/program/live/qhws/1300000/d1.m3u8
兵团卫视,http://183.207.249.16/PLTV/4/224/3221225925/index.m3u8?icpid=88888888&from=5&hms_devid=824
兵团卫视,https://idclive.hljtv.com:4430/live/hljys_hd.m3u8
兵团卫视,http://117.148.179.148/PLTV/88888888/224/3221230824/index.m3u8?$咪咕移动1080P
兵团卫视,http://61.244.22.4/ch2/ch2.live/master.m3u8
兵团卫视,http://39.135.138.59:18890/PLTV/88888910/224/3221225739/index.m3u8
兵团卫视,http://39.135.138.58:18890/PLTV/88888910/224/3221225723/index.m3u8
兵团卫视,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225731/index.m3u8
兵团卫视,http://117.169.120.140:8080/live/hdshandongstv/.m3u8
兵团卫视,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225534/index.m3u8?fmt=ts2hls
兵团卫视,http://39.135.55.72:6610/PLTV/88888888/224/3221227141/index.m3u8?servicetype=1&IASHttpSessionId=OTT
兵团卫视,http://migu.jilu8.cn/3221232884/index.m3u8
兵团卫视,http://migu.jilu8.cn/3221232894/index.m3u8

《东北地区》
辽宁卫视,http://111.40.196.34/PLTV/88888888/224/3221225593/index.m3u8
辽宁卫视,http://39.135.138.59:18890/PLTV/88888910/224/3221225696/index.m3u8$江西宜春8M
辽宁卫视,http://39.135.138.60:18890/PLTV/88888910/224/3221225696/index.m3u8
辽宁卫视,http://111.40.196.34/PLTV/88888888/224/3221225593/index.m3u8?$移动高清720P
辽宁卫视,http://39.135.138.58:18890/PLTV/88888888/224/3221225696/index.m3u8?$移动蓝光1080P
辽宁卫视,http://117.148.179.152:80/PLTV/88888888/224/3221231802/1.m3u8?$咪咕移动1080P
辽宁卫视,http://stream-shbu.bestvcdn.com:8080/live/program/live/lnwshd/4000000/mnf.m3u8
辽宁卫视,http://39.135.138.58:18890/PLTV/88888910/224/3221225696/index.m3u8
辽宁卫视,http://39.135.138.58:18890/PLTV/88888910/224/3221225735/index.m3u8
辽宁卫视,http://111.11.123.49:6610/000000001000/5000000004000011671/1.m3u8?Contentid=5000000004000011671&livemode=1&stbId=3&channel-id=bestzb
辽宁卫视,http://39.135.32.24:6610/000000001000/1000000002000024033/1.m3u8?xtkg?zweid
辽宁卫视,http://39.135.32.24:6610/000000001000/HD-8000k-1080P-liaoningstv/1.m3u8?IASHttpSessionId=OTT?zweid
辽宁卫视,http://111.40.196.34/PLTV/88888888/224/3221225593/index.m3u8?zweimd
辽宁卫视,http://111.20.33.93/TVOD/88888893/224/3221226234/index.m3u8
辽宁卫视,http://111.40.196.9/PLTV/88888888/224/3221225558/index.m3u8
辽宁卫视,http://140.207.241.3:8080/live/program/live/hljwshd/4000000/d1.m3u8
辽宁卫视,http://39.134.65.179/PLTV/88888888/224/3221225851/1.m3u8
辽宁卫视,http://39.135.138.60:18890/PLTV/88888888/224/3221225746/index.m3u8
辽宁卫视,http://117.148.179.157/PLTV/88888888/224/3221231802/index.m3u8
辽宁卫视,http://39.135.138.60:18890/PLTV/88888888/224/3221226207/index.m3u8
辽宁卫视,http://39.135.138.60:18890/TVOD/88888910/224/3221225735/index.m3u8
辽宁卫视,http://39.135.138.60:18890/PLTV/88888888/224/3221225696/index.m3u8
辽宁卫视,http://140.207.241.2:8080/live/program/live/zjwshd/4000000/mnf.m3u8
辽宁卫视,http://125.210.152.19:9090/live/hzgq-hbwsgq1-h264.m3u8
辽宁卫视,http://117.148.179.137/TVOD/88888888/224/3221227909/index.m3u8
辽宁卫视,http://111.59.189.40:8445/tsfile/live/0128_1.m3u8
辽宁卫视,http://39.135.32.236:6610/PLTV/77777777/224/3221225733/index.m3u8?
辽宁卫视,http://39.135.32.236:6610/PLTV/77777777/224/3221225695/index.m3u8?
辽宁卫视,http://39.135.32.236:6610/PLTV/77777777/224/3221225731/index.m3u8?
辽宁卫视,http://111.40.196.28/0000000000001000/1.m3u8?Contentid=5000000004000006119&livemode=1&stbId=2&channel-id=bestzb
辽宁卫视,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225548/index.m3u8?fmt=ts2hls
辽宁卫视,http://shbu.live.bestvcdn.com.cn:8080/live/program/live/gxws/1300000/mnf.m3u8
辽宁卫视,http://111.40.196.30/PLTV/88888888/224/3221225560/index.m3u8?$移动高清720P
辽宁卫视,http://39.135.55.72:6610/PLTV/88888888/224/3221227232/index.m3u8?servicetype=1&IASHttpSessionId=OTT
辽宁卫视,http://39.135.55.72:6610/PLTV/88888888/224/3221227099/index.m3u8?servicetype=1&IASHttpSessionId=OTT
辽宁卫视,http://39.134.66.110/PLTV/88888888/224/3221225865/index.m3u8
辽宁卫视,http://39.135.138.58:18890/TVOD/88888888/224/3221225731/index.m3u8
辽宁卫视,http://117.148.179.163/PLTV/88888888/224/3221231694/index.m3u8
辽宁卫视,http://39.135.34.144:8080/000000001000/1000000001000017156/index.m3u8?test/PLTV/=02
辽宁卫视,http://39.135.138.59:18890/TVOD/88888910/224/3221225703/index.m3u8
辽宁卫视,http://39.135.138.60:18890/PLTV/88888910/224/3221225735/index.m3u8
辽宁卫视,http://140.207.241.3:8080/live/program/live/lnwshd/4000000/mnf.m3u8
辽宁卫视,http://61.160.152.2/live.aishang.ctlcdn.com/00000110240132_1/playlist.m3u8?CONTENTID=00000110240132_1&AUTHINFO=FABqh274XDn8fkurD5614t%2B1RvYajgx%2Ba3PxUJe1SMO4OjrtFitM6ZQbSJEFffaD35hOAhZdTXOrK0W8QvBRom%2BXaXZYzB%2FQfYjeYzGgKhP%2Fdo%2BXpr4quVxlkA%2BubKvbU1XwJFRgrbX%2BnTs60JauQUrav8kLj%2FPH8LxkDFpzvkq75UfeY%2FVNDZygRZLw4j%2BXtwhj%2FIuXf1hJAU0X%2BheT7g%3D%3D&USERTOKEN=eHKuwve%2F35NVIR5qsO5XsuB0O2BhR0KR
辽宁卫视,http://61.160.152.2/live.aishang.ctlcdn.com/00000110240255_1/playlist.m3u8?CONTENTID=00000110240255_1&AUTHINFO=FABqh274XDn8fkurD5614t%2B1RvYajgx%2Ba3PxUJe1SMO4OjrtFitM6ZQbSJEFffaD35hOAhZdTXOrK0W8QvBRom%2BXaXZYzB%2FQfYjeYzGgKhP%2Fdo%2BXpr4quVxlkA%2BubKvbU1XwJFRgrbX%2BnTs60JauQUrav8kLj%2FPH8LxkDFpzvkq75UfeY%2FVNDZygRZLw4j%2BXtwhj%2FIuXf1hJAU0X%2BheT7g%3D%3D&USERTOKEN=eHKuwve%2F35NVIR5qsO5XsuB0O2BhR0KR
辽宁卫视,http://hw-m-l.cztv.com/channels/lantian/channel001/1080p.m3u8
辽宁卫视,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225610/index.m3u8?fmt=ts2hls
辽宁卫视,http://39.135.138.58:18890/PLTV/88888888/224/3221225610/index.m3u8?fmt=ts2hls
辽宁卫视,http://39.134.65.166/PLTV/88888888/224/3221225839/1.m3u8
辽宁卫视,http://39.135.138.60:18890/TVOD/88888910/224/3221225658/index.m3u8
辽宁卫视,http://39.135.138.60:18890/PLTV/88888888/224/3221225658/index.m3u8
辽宁卫视,http://39.135.138.60:18890/PLTV/88888888/224/3221225659/index.m3u8
辽宁卫视,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225600/index.m3u8?fmt=ts2hls
辽宁卫视,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225673/index.m3u8
辽宁卫视,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225489/index.m3u8?fmt=ts2hls
辽宁卫视,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225658/index.m3u8
辽宁卫视,http://39.135.138.60:18890/PLTV/88888888/224/3221225743/index.m3u8
辽宁卫视,http://live.dxhmt.cn:9081/tv/10622-1.m3u8
辽宁卫视,http://tvpull.dxhmt.cn:9081/tv/10622-1.m3u8
辽宁卫视,http://39.135.138.58:18890/PLTV/88888888/224/3221226211/index.m3u8?fmt=ts2hls
辽宁卫视,http://140.207.241.2:8080/live/program/live/szwshd/4000000/mnf.m3u8
辽宁卫视,http://39.135.138.59:18890/TVOD/88888910/224/3221225696/index.m3u8
辽宁卫视,http://111.63.117.13:6060/030000001000/G_YUNNAN/G_YUNNAN.m3u8
辽宁卫视,http://117.148.179.157/PLTV/88888888/224/3221230206/index.m3u8
辽宁卫视,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225582/index.m3u8?fmt=ts2hls
辽宁卫视,http://yd-m-l.cztv.com/channels/lantian/channel001/1080p.m3u8
辽宁卫视,http://39.135.55.72:6610/PLTV/88888888/224/3221227198/index.m3u8?servicetype=1&IASHttpSessionId=OTT
辽宁卫视,http://39.135.138.58:18890/TVOD/88888888/224/3221225727/index.m3u8
辽宁卫视,http://39.135.138.58:18890/TVOD/88888888/224/3221225734/index.m3u8
辽宁卫视,http://111.40.196.29/PLTV/88888888/224/3221225641/index.m3u8
辽宁卫视,http://migu.jilu8.cn/3221231549/index.m3u8
辽宁卫视,http://183.207.255.197/live/program/live/tjwshd/4000000/mnf.m3u8
辽宁卫视,http://39.135.34.144:8080/000000001000/7899627377857656087/index.m3u8?test/PLTV/=02
辽宁卫视,http://117.148.179.146:80/PLTV/88888888/224/3221228905/index.m3u8?$咪咕移动1080P
辽宁卫视,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225739/index.m3u8?$移动超清1080P
辽宁卫视,http://103.233.191.134:1935/ch6/hd_ch6.live/playlist.m3u8
辽宁卫视,http://39.135.47.100:6610/000000001000/SD-4000k-576P-shanxi1stv/1.m3u8?IASHttpSessionId=OTT
辽宁卫视,http://39.135.47.100:6610/000000001000/HD-4000k-1080P-tianjinstv/1.m3u8?IASHttpSessionId=OTT
辽宁卫视,http://39.135.138.60:18890/PLTV/88888910/224/3221225743/index.m3u8
辽宁卫视,http://39.135.138.58:18890/PLTV/88888888/224/3221225739/index.m3u8
辽宁卫视,http://39.134.65.166/PLTV/88888888/224/3221225665/1.m3u8
辽宁卫视,http://39.134.65.141/PLTV/88888888/224/3221225952/1.m3u8
辽宁卫视,http://117.148.179.139/PLTV/88888888/224/3221231636/index.m3u8
辽宁卫视,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225702/index.m3u8
辽宁卫视,http://61.244.22.4/ch3/ch3.live/playelist.m3u8
辽宁卫视,http://111.40.196.9/PLTV/88888888/224/3221225589/index.m3u8
辽宁卫视,http://111.40.196.9/PLTV/88888888/224/3221225578/index.m3u8
辽宁卫视,http://39.134.65.208/PLTV/88888888/224/3221225503/index.m3u8
辽宁卫视,http://39.135.138.58:18890/PLTV/88888888/224/3221226207/index.m3u8
辽宁卫视,http://shbu.live.bestvcdn.com.cn:8080/live/program/live/scws/1300000/mnf.m3u8
辽宁卫视,http://125.210.152.19:9090/live/hzgq-hbwsgq-h264.m3u8
辽宁卫视,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225733/index.m3u8
辽宁卫视,http://39.134.65.175/PLTV/88888888/224/3221225795/index.m3u8
吉林卫视,http://117.169.120.140:8080/live/jilinstv/.m3u8
吉林卫视,http://112.74.200.9:88/tv000000/m3u8.php?/migu/630288397
吉林卫视,http://39.134.65.177/PLTV/88888888/224/3221225872/1.m3u8?$移动蓝光1080P
吉林卫视,http://stream4.jlntv.cn/test2/sd/live.m3u8
吉林卫视,http://39.135.138.60:18890/PLTV/88888910/224/3221225680/index.m3u8
吉林卫视,http://111.40.196.36/PLTV/88888888/224/3221225589/index.m3u8
吉林卫视,http://39.135.32.10:6610/000000001000/jilinstv/1.m3u8?IASHttpSessionId=OTT?zweimd
吉林卫视,http://39.135.32.24:6610/000000001000/6042486520432105075/1.m3u8?xtkg?zweimd
吉林卫视,http://117.148.179.164/PLTV/88888888/224/3221231472/index.m3u8?zweimd
吉林卫视,http://39.134.65.173/PLTV/88888888/224/3221225884/1.m3u8
吉林卫视,http://media.hndyjyfw.gov.cn/live/jz-hnweishi/live.m3u8
吉林卫视,http://140.207.241.2:8080/live/program/live/jswshd/4000000/mnf.m3u8
吉林卫视,http://125.210.152.19:9090/live/hzgq-gdwsgq-h264.m3u8
吉林卫视,http://117.148.179.146/TVOD/88888888/224/3221228905/index.m3u8
吉林卫视,http://111.63.117.13:6060/030000001000/G_GUIZHOU/G_GUIZHOU.m3u8
吉林卫视,http://111.59.189.40:8445/tsfile/live/0010_1.m3u8
吉林卫视,http://39.135.138.60:18890/TVOD/88888910/224/3221225704/index.m3u8
吉林卫视,http://39.135.138.60:18890/TVOD/88888910/224/3221225745/index.m3u8
吉林卫视,http://111.40.196.28/0000000000001000/1.m3u8?Contentid=1000000001000009082&livemode=1&stbId=2&channel-id=ystenlive
吉林卫视,http://shbu.live.bestvcdn.com.cn:8080/live/program/live/sdwshd/2300000/mnf.m3u8
吉林卫视,http://117.148.179.142:80/PLTV/88888888/224/3221231888/index.m3u8?$咪咕移动1080P
吉林卫视,http://39.135.55.72:6610/PLTV/88888888/224/3221227205/index.m3u8?servicetype=1&IASHttpSessionId=OTT
吉林卫视,http://39.134.66.110/PLTV/88888888/224/3221225878/index.m3u8
吉林卫视,http://39.135.34.144:8080/000000001000/1000000002000024033/index.m3u8?test/PLTV/=02
吉林卫视,http://39.134.66.110/PLTV/88888888/224/3221225981/index.m3u8
吉林卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225680/index.m3u8
吉林卫视,http://www.nxtv.com.cn/m2o/channel/play.php?channel_id=6
吉林卫视,http://112.17.40.221/PLTV/88888888/224/3221232903/index.m3u8
吉林卫视,http://140.207.241.2:8080/live/program/live/hddfws/4000000/mnf.m3u8
吉林卫视,http://140.207.241.2:8080/live/program/live/sdwshd/4000000/mnf.m3u8
吉林卫视,http://39.135.138.59:18890/TVOD/88888910/224/3221225697/index.m3u8
吉林卫视,http://111.63.117.13:6060/030000001000/G_BEIJING/G_BEIJING.m3u8
吉林卫视,http://119.167.231.18/zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225592/index.m3u8
吉林卫视,http://live.aikan.miguvideo.com/PLTV/88888888/224/3221231888/index.m3u8
吉林卫视,http://111.40.196.28/0000000000001000/1.m3u8?Contentid=1000000001000005866&livemode=1&stbId=2&channel-id=ystenlive
吉林卫视,http://39.135.55.72:6610/PLTV/88888888/224/3221227160/index.m3u8?servicetype=1&IASHttpSessionId=OTT
吉林卫视,http://shbu.live.bestvcdn.com.cn:8080/live/program/live/gzws/1300000/mnf.m3u8
吉林卫视,http://39.135.138.58:18890/TVOD/88888888/224/3221225736/index.m3u8
吉林卫视,http://117.169.120.140:8080/live/neimenggustv/.m3u8
吉林卫视,http://39.135.47.100:6610/000000001000/SD-4000k-576P-qinghaistv/1.m3u8?IASHttpSessionId=OTT
吉林卫视,http://117.169.120.140:8080/live/hdhubeistv/.m3u8
吉林卫视,http://39.135.138.58:18890/PLTV/88888888/224/3221225483/index.m3u8?fmt=ts2hls
吉林卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225728/index.m3u8
吉林卫视,http://39.134.67.226/PLTV/88888888/224/3221225847/index.m3u8
吉林卫视,http://140.207.241.3:8080/live/program/live/ahwshd/4000000/d1.m3u8
吉林卫视,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225487/index.m3u8?fmt=ts2hls
吉林卫视,http://39.134.65.173/PLTV/88888888/224/3221225861/1.m3u8
吉林卫视,http://111.40.196.28/0000000000001000/1.m3u8?Contentid=5000000010000022140&livemode=1&stbId=2&channel-id=bestzb
吉林卫视,http://111.40.196.28/0000000000001000/1.m3u8?Contentid=1000000001000013731&livemode=1&stbId=2&channel-id=ystenlive
吉林卫视,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225540/index.m3u8?fmt=ts2hls
吉林卫视,http://39.135.34.144:8080/000000001000/1000000002000017827/index.m3u8?test/PLTV/=02
延边卫视,http://39.135.138.60:18890/PLTV/88888910/224/3221226201/index.m3u8
延边卫视,http://live.ybtvyun.com/video/s10006-44f040627ca1/index.m3u8
延边卫视,http://39.134.65.162/PLTV/88888888/224/3221225582/1.m3u8
延边卫视,http://140.207.241.3:8080/live/program/live/xjws/1300000/d1.m3u8
延边卫视,http://live.ybtvyun.com/video/s10016-7e5f23de35df/index.m3u8
延边卫视,http://111.20.33.93/TVOD/88888893/224/3221226205/index.m3u8
延边卫视,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225535/index.m3u8?fmt=ts2hls
延边卫视,http://live.ybtvyun.com/video/s10016-6f0dfd97912f/index.m3u8
延边卫视,http://111.20.33.93/TVOD/88888893/224/3221226220/index.m3u8
延边卫视,http://39.134.65.164/PLTV/88888888/224/3221225570/1.m3u8
延边卫视,http://39.134.65.162/PLTV/88888888/224/3221225573/1.m3u8
延边卫视,http://39.134.65.164/PLTV/88888888/224/3221225573/1.m3u8
延边卫视,http://39.134.65.162/PLTV/88888888/224/3221225577/1.m3u8
延边卫视,http://39.135.138.58:18890/PLTV/88888888/224/3221225611/index.m3u8?fmt=ts2hls
黑龙江卫视,http://39.135.138.59:18890/PLTV/88888910/224/3221225690/index.m3u8
黑龙江卫视,http://111.40.196.38/PLTV/88888888/224/3221225544/index.m3u8
黑龙江卫视,http://39.135.138.58:18890/PLTV/88888910/224/3221225736/index.m3u8
黑龙江卫视,http://111.40.196.9/PLTV/88888888/224/3221225544/index.m3u8
黑龙江卫视,http://39.135.138.59:18890/PLTV/88888910/224/3221225690/index.m3u8$江西宜春8M
黑龙江卫视,http://117.148.179.141:80/PLTV/88888888/224/3221231967/1.m3u8
黑龙江卫视,http://111.40.196.38/PLTV/88888888/224/3221225544/index.m3u8?$移动超清1080P
黑龙江卫视,http://39.135.138.58:18890/PLTV/88888888/224/3221225736/index.m3u8?$移动蓝光1080P
黑龙江卫视,http://117.148.179.141:80/PLTV/88888888/224/3221231967/1.m3u8?$咪咕移动1080P
黑龙江卫视,http://111.20.33.93/TVOD/88888893/224/3221226215/index.m3u8
黑龙江卫视,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225586/index.m3u8?fmt=ts2hls
黑龙江卫视,http://39.135.138.59:18890/PLTV/88888910/224/3221225736/index.m3u8?fmt=ts2hls
黑龙江卫视,http://39.135.32.24:6610/000000001000/8467838254824392379/1.m3u8?xtkg?zweid
黑龙江卫视,http://39.135.32.24:6610/000000001000/hdheilongjiangstv/1.m3u8?IASHttpSessionId=OTT?zweid
黑龙江卫视,http://117.148.179.162/PLTV/88888888/224/3221231520/index.m3u8?zweimd
黑龙江卫视,http://39.135.138.60:18890/PLTV/88888910/224/3221225786/index.m3u8 4K
黑龙江卫视,http://111.40.196.9/PLTV/88888888/224/3221225524/index.m3u8
黑龙江卫视,http://39.135.138.58:18890/PLTV/88888888/224/3221225699/index.m3u8
黑龙江卫视,http://39.135.138.58:18890/PLTV/88888888/224/3221225740/index.m3u8
黑龙江卫视,http://39.134.65.164/PLTV/88888888/224/3221225871/1.m3u8
黑龙江卫视,http://39.134.65.183/PLTV/88888888/224/3221225871/1.m3u8
黑龙江卫视,http://39.134.65.162/PLTV/88888888/224/3221225569/1.m3u8
黑龙江卫视,http://39.134.65.177/PLTV/88888888/224/3221225871/1.m3u8
黑龙江卫视,http://39.134.65.181/PLTV/88888888/224/3221225867/1.m3u8
黑龙江卫视,http://140.207.241.2:8080/live/program/live/btws/1300000/mnf.m3u8
黑龙江卫视,http://125.210.152.19:9090/live/hzgq-bjgqws-h264.m3u8
黑龙江卫视,http://117.148.179.136/TVOD/88888888/224/3221231567/index.m3u8
黑龙江卫视,http://119.167.231.18/zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225505/index.m3u8
黑龙江卫视,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225691/index.m3u8
黑龙江卫视,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225737/index.m3u8
黑龙江卫视,http://39.135.138.60:18890/PLTV/88888888/224/3221225691/index.m3u8
黑龙江卫视,http://39.135.138.60:18890/PLTV/88888888/224/3221225737/index.m3u8
黑龙江卫视,http://39.135.138.60:18890/TVOD/88888910/224/3221225737/index.m3u8
黑龙江卫视,http://39.135.32.236:6610/PLTV/77777777/224/3221225779/index.m3u8?
黑龙江卫视,http://39.135.32.236:6610/PLTV/77777777/224/3221225725/index.m3u8?
黑龙江卫视,http://111.40.196.28/0000000000001000/1.m3u8?Contentid=1000000002000009263&livemode=1&stbId=2&channel-id=ystenlive
黑龙江卫视,http://111.40.196.28/0000000000001000/1.m3u8?Contentid=1000000001000012807&livemode=1&stbId=2&channel-id=ystenlive
黑龙江卫视,http://111.40.196.28/0000000000001000/1.m3u8?Contentid=1000000002000024033&livemode=1&stbId=2&channel-id=ystenlive
黑龙江卫视,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225555/index.m3u8?fmt=ts2hls
黑龙江卫视,http://39.136.48.58:8089/PLTV/88888888/224/3221226387/index.m3u8?$移动超清1080P
黑龙江卫视,http://39.135.138.58:18890/PLTV/88888888/224/3221225700/index.m3u8?$移动蓝光1080P
黑龙江卫视,http://39.135.55.72:6610/PLTV/88888888/224/3221227201/index.m3u8?servicetype=1&IASHttpSessionId=OTT
黑龙江卫视,http://39.135.55.72:6610/PLTV/88888888/224/3221227063/index.m3u8?servicetype=1&IASHttpSessionId=OTT
